rater_id,canonical_name,groups,expertise_level,t_mean,t_sd,ell_mean,ell_sd,n_labels,pos_rate
0,Aaron F. Struck,"[""Bonobo"", ""profiler_iiic"", ""sparcnet50K"", ""iiic_crowdsourcing:kong2025""]",expert,0.9466067033067278,0.0038135031519259846,1.6920187535735627,0.01659740017421086,17384,0.11010124252185918
6,Aline Herlopian,"[""Super8"", ""sparcnet50K""]",expert,0.978440703100962,0.0037152327092473264,1.64737910468491,0.015242388470538352,16831,0.12821579228803992
10,Andres Rodriguez,"[""sparcnet50K"", ""iiic_crowdsourcing:kong2025""]",expert,0.7686526221898528,0.011054777192988622,1.3322710386385612,0.034860250749674034,3324,0.1125150421179302
16,Arcot Jayagopal Lakshman Narain,"[""sparcnet50K""]",expert,0.9508082791798182,0.005273152525338085,1.9862332095796724,0.03501910665087547,6259,0.09761942802364595
20,Brian Appavu,"[""sparcnet50K""]",expert,0.8026025762057268,0.006652255337137432,1.3806789269065756,0.020565554362109946,9800,0.08908163265306122
26,Christa Swisher,"[""sparcnet50K""]",expert,0.8792163175547147,0.008480642008727257,1.5917723872454266,0.035854098242185745,3804,0.13117770767613038
38,Deepti Zutshi,"[""sparcnet50K""]",expert,0.9890888204281031,0.017840101868441642,1.830828634825666,0.10378458414116591,518,0.12548262548262548
46,Emily Gilmore,"[""sparcnet50K""]",expert,0.7397446874770487,0.01493962067825732,1.3974248996024918,0.04511495971200759,2266,0.061341571050308914
47,Emily Johnson,"[""sparcnet50K""]",expert,0.931664727073968,0.004458078191948874,1.8277345350326453,0.024985720612980763,9864,0.1275344687753447
49,Eric S. Rosenthal,"[""sparcnet50K""]",expert,0.9666592103221469,0.009833500263845812,1.40779981985047,0.030452585949944797,2712,0.18215339233038347
55,Fabio A. Nascimento,"[""Bonobo"", ""iiic_crowdsourcing:kong2025""]",expert,1.020810434871099,0.015613936002823623,1.4967959700327358,0.055639245999007284,1036,0.17084942084942084
60,Gamal Osman,"[""Bonobo"", ""sparcnet50K""]",expert,0.714515621301538,0.007494055849541248,1.453325715684602,0.025468417427394585,8844,0.06524197195838986
63,Gireesh Elakkat,"[""sparcnet50K""]",expert,0.7904376862290249,0.04276485327522055,1.3614615938136203,0.13961081615235896,198,0.09090909090909091
66,Hiba A. Haider,"[""Bonobo"", ""sparcnet50K""]",expert,1.010116167627291,0.005524326492659612,1.7637962001752354,0.0286158677510436,5818,0.18288071502234446
67,Holmes Manisha,"[""sparcnet50K""]",expert,0.7549674205268353,0.019197913004528163,1.317689173310566,0.053879716294274654,1372,0.0641399416909621
70,Ioannis Karakis,"[""Super8"", ""sparcnet50K""]",expert,1.0934154138644958,0.0030282010246946585,1.8523314003668994,0.015220262907457918,16531,0.16919726574314922
72,Jay Pathmanathan,"[""sparcnet50K""]",expert,0.8842155628293372,0.015863545799493034,1.6764988121269149,0.07145719617697945,1001,0.0989010989010989
73,Jenn Kim,"[""New28"", ""sparcnet50K""]",experienced,0.9720602862548652,0.006427686848619935,1.5704082826085988,0.02664170467139273,5452,0.171496698459281
76,Ji Yeoun Yoo,"[""Bonobo"", ""sparcnet50K""]",expert,0.8493655316934626,0.012603749527595047,1.9732129934021159,0.07407749938979245,1474,0.05223880597014925
78,Jin Jing,"[""New28"", ""sparcnet50K"", ""iiic_crowdsourcing:kong2025""]",experienced,0.9553878252421777,0.0048638703702203355,1.8787258403595706,0.023955943438872824,10813,0.0808286322019791
79,Jonathan J. Halford,"[""Super8"", ""sparcnet50K""]",expert,1.039753009581755,0.003915549244357922,1.5769344837085666,0.01553954799683771,13143,0.1804002130411626
80,Jong Woo Lee,"[""sparcnet50K"", ""iiic_crowdsourcing:kong2025""]",expert,0.873790485011311,0.009608156406320201,1.5048794225030795,0.037342213560494136,3066,0.12752772341813437
97,M. Brandon Westover,"[""Super8"", ""profiler_iiic"", ""sparcnet50K"", ""iiic_crowdsourcing:kong2025""]",expert,0.9868714618370661,0.0029300537431007604,1.9168719043505351,0.016416848461203365,23529,0.11283947469080709
98,Mackenzie C. Cervenka,"[""sparcnet50K""]",expert,0.8854688961963689,0.009410377616915865,1.4933687950797578,0.03557380726325742,3394,0.09752504419563936
100,Marcus Ng,"[""Super8"", ""sparcnet50K""]",expert,0.948094513325741,0.003916941164981086,1.9540993811516187,0.023859852891490042,12965,0.1061318935595835
109,Mo Shafi,"[""New28"", ""sparcnet50K""]",expert,0.8649232995498655,0.030824089133298153,1.8768644966824024,0.15771933801935104,340,0.04411764705882353
110,Mohammad Tabaeizadeh F.,"[""sparcnet50K""]",expert,0.9074757090665136,0.011779737779748129,1.5295540705243174,0.03388192667463096,2663,0.08374014269620729
112,Monica Dhakar,"[""sparcnet50K""]",expert,0.7943738058384348,0.00795601008786789,1.3601957004508445,0.025051832708333072,6484,0.10579888957433684
115,Nicolas Gaspard,"[""sparcnet50K""]",expert,0.8617777672199093,0.009230897322944949,1.4236174902225558,0.03355734842358718,3535,0.14794908062234796
120,Olga Taraschenko,"[""Bonobo"", ""sparcnet50K""]",expert,0.8165012686420414,0.008375753002912273,1.3929247310277757,0.025825052310270217,6256,0.07352941176470588
125,Peter Kaplan,"[""New28"", ""sparcnet50K""]",expert,0.7919521872681891,0.00743258460279543,1.694057820959672,0.03262941338045145,6781,0.05412181094233889
175,Rani Sarkis,"[""New28"", ""sparcnet50K""]",expert,0.9701865395564668,0.004756199896730323,1.848649497503975,0.026456090849219422,8938,0.12967106735287537
180,Sahar Zafar,"[""New28"", ""profiler_iiic"", ""sparcnet50K""]",expert,0.8206494348608826,0.007547800735176946,1.4931989303946707,0.024970188317393685,7725,0.07521035598705501
185,Sarah Schmitt,"[""Bonobo"", ""sparcnet50K""]",expert,0.9998258741576921,0.005702353139343142,1.7149008898477205,0.02746605820816222,5950,0.16974789915966387
192,Sue Herman,"[""sparcnet50K""]",expert,0.9544924773280432,0.010007322376675704,2.030013992598057,0.06847780461595143,1333,0.13578394598649662
204,Zubeda Sheikh,"[""Bonobo"", ""sparcnet50K""]",expert,0.9315853933217657,0.0062504633543464735,1.7039609165324183,0.03035708177275014,6259,0.0979389678862438
10007884,centaur_7884,"[""Centaur"", ""iiic_crowdsourcing:kong2025""]",novice,-0.9398443034029667,0.22617713774829792,-0.5354408356873323,0.09796261627994152,185,0.08108108108108109
10043096,centaur_43096,"[""Centaur"", ""iiic_crowdsourcing:kong2025""]",novice,-0.9875211143434851,0.14936349772040325,-0.519260915497045,0.06501491044927045,428,0.08411214953271028
10044529,centaur_44529,"[""Centaur"", ""iiic_crowdsourcing:kong2025""]",borderline,1.035683925638311,0.009796439438086581,1.2677717606890124,0.031844682559244906,2842,0.22484166080225193
10046967,centaur_46967,"[""Centaur"", ""iiic_crowdsourcing:kong2025""]",expert,0.44150942716216585,0.09286177964452852,-0.12982165973009951,0.09463921121349989,330,0.21818181818181817
10065588,centaur_65588,"[""Centaur"", ""iiic_crowdsourcing:kong2025""]",unknown,0.9927654275727681,0.004257287401694886,1.6718563158815352,0.01802071617705461,11673,0.1654244838516234
10065621,centaur_65621,"[""Centaur"", ""iiic_crowdsourcing:kong2025""]",unknown,1.0275074579167853,0.039165224720635675,1.6147472222477863,0.14848159291535235,140,0.14285714285714285
10069061,centaur_69061,"[""Centaur"", ""iiic_crowdsourcing:kong2025""]",borderline,0.8893878466277458,0.017423492363055574,1.0149990205242623,0.04049583592868711,1682,0.1367419738406659
10075969,centaur_75969,"[""Centaur""]",novice,-0.8560145536144982,0.12440361756845941,-0.139321722943811,0.06156489300293295,523,0.03441682600382409
10112839,centaur_112839,"[""Centaur"", ""iiic_crowdsourcing:kong2025""]",expert,0.24469326724514595,0.1059495683787431,-0.051815594340141116,0.09516518686379889,257,0.1556420233463035
10123180,centaur_123180,"[""Centaur""]",unknown,0.9008390101397777,0.007586414767599993,2.240439541058559,0.06679433734129521,1248,0.13381410256410256
