rater_id,canonical_name,groups,expertise_level,t_mean,t_sd,ell_mean,ell_sd,n_labels,pos_rate
0,Aaron F. Struck,"[""Bonobo"", ""profiler_iiic"", ""sparcnet50K"", ""iiic_crowdsourcing:kong2025""]",expert,1.0343005141411281,0.0033948538929332063,1.3832139758842668,0.013838011046211683,17384,0.433214450069029
6,Aline Herlopian,"[""Super8"", ""sparcnet50K""]",expert,1.0302394113447113,0.0035187928731928416,1.3695619580091396,0.01460972007452228,16831,0.4921870358267483
10,Andres Rodriguez,"[""sparcnet50K"", ""iiic_crowdsourcing:kong2025""]",expert,1.3620925334674028,0.00973543414927863,1.1885614210638604,0.032735332667468614,3324,0.7154031287605295
16,Arcot Jayagopal Lakshman Narain,"[""sparcnet50K""]",expert,0.9947954904621392,0.005018020370643097,1.4530016704562974,0.024156549502357044,6259,0.4169995206902061
20,Brian Appavu,"[""sparcnet50K""]",expert,0.9955646864195542,0.007726609365019489,0.6574070770444145,0.02111077077538533,9800,0.4962244897959184
26,Christa Swisher,"[""sparcnet50K""]",expert,1.1115606989740572,0.008267938195966143,1.2847591588259504,0.03054873445888293,3804,0.5954258675078864
38,Deepti Zutshi,"[""sparcnet50K""]",expert,0.7042788761428199,0.025491576396789336,1.1508485669974662,0.08007692528238353,518,0.22586872586872586
42,Eddy Amorim,"[""sparcnet50K""]",expert,0.10850615292936862,0.08760779676751489,0.7304139508849128,0.08161185952258498,515,0.013592233009708738
46,Emily Gilmore,"[""sparcnet50K""]",expert,1.2046589647407546,0.011405974172555167,1.121912008938573,0.04014578981738406,2266,0.6293027360988526
47,Emily Johnson,"[""sparcnet50K""]",expert,0.805994970354925,0.004479707784372549,1.4639898160479816,0.01959380815867111,9864,0.34539740470397406
49,Eric S. Rosenthal,"[""sparcnet50K""]",expert,0.5432364690486208,0.018268024663531626,0.6461678867604946,0.031419119396916495,2712,0.2776548672566372
55,Fabio A. Nascimento,"[""Bonobo"", ""iiic_crowdsourcing:kong2025""]",expert,0.7776237097987293,0.021115180588559854,0.9168706607669878,0.051551755464702566,1036,0.22393822393822393
60,Gamal Osman,"[""Bonobo"", ""sparcnet50K""]",expert,1.2954381555788377,0.005945179425132607,1.135265020999827,0.01970536953297413,8844,0.6914292175486205
63,Gireesh Elakkat,"[""sparcnet50K""]",expert,0.7050993399923199,0.04805312878710236,0.9601684216623508,0.1285895889874614,198,0.2222222222222222
66,Hiba A. Haider,"[""Bonobo"", ""sparcnet50K""]",expert,0.9656692735896155,0.005869400288214146,1.4241203870806882,0.02505357612714262,5818,0.45238913716053625
67,Holmes Manisha,"[""sparcnet50K""]",expert,1.1520327094684575,0.017718210093299106,0.8039151868365932,0.05396283496948966,1372,0.5306122448979592
70,Ioannis Karakis,"[""Super8"", ""sparcnet50K""]",expert,0.6160656499115467,0.005513957800318979,0.9472545130743296,0.01363765402277965,16531,0.22055532030730143
72,Jay Pathmanathan,"[""sparcnet50K""]",expert,0.9053368065486643,0.019200846187058862,0.9397291044859853,0.06350369802049156,1001,0.3906093906093906
73,Jenn Kim,"[""New28"", ""sparcnet50K""]",experienced,1.1573415898279724,0.007311195874111623,1.1383419693428598,0.02591991643801546,5452,0.6060161408657373
76,Ji Yeoun Yoo,"[""Bonobo"", ""sparcnet50K""]",expert,1.0854432831912393,0.009371990294095548,1.691221652023169,0.050723340652338585,1474,0.4708276797829037
78,Jin Jing,"[""New28"", ""sparcnet50K"", ""iiic_crowdsourcing:kong2025""]",experienced,0.7432838008048193,0.005472646942816198,1.3318740545635088,0.01744839814476391,11206,0.14706407281813313
79,Jonathan J. Halford,"[""Super8"", ""sparcnet50K""]",expert,0.1155777288051917,0.009988358180252638,0.5725888464334663,0.013407259375046438,13143,0.1341398463060184
80,Jong Woo Lee,"[""sparcnet50K"", ""iiic_crowdsourcing:kong2025""]",expert,0.8827774010691595,0.009611811639682258,1.1815292774265058,0.03448507493375759,3066,0.4158512720156556
97,M. Brandon Westover,"[""Super8"", ""profiler_iiic"", ""sparcnet50K"", ""iiic_crowdsourcing:kong2025""]",expert,0.8305280484495503,0.0030052729465290546,1.409037600807468,0.011548110262962565,28922,0.24272180347140584
98,Mackenzie C. Cervenka,"[""sparcnet50K""]",expert,0.4567241881777495,0.013374454713558187,0.9154642132322014,0.02868650218630547,3394,0.13671184443134943
100,Marcus Ng,"[""Super8"", ""sparcnet50K""]",expert,0.7727972182401932,0.00479116567211348,1.1933391508264413,0.017033471819741228,12965,0.3667566525260316
109,Mo Shafi,"[""New28"", ""sparcnet50K""]",expert,1.003114835252505,0.023584236420606332,1.3714395001846025,0.1062285329184178,340,0.43529411764705883
110,Mohammad Tabaeizadeh F.,"[""sparcnet50K""]",expert,0.8646712621955838,0.014526269722566895,0.7943881180759439,0.03703490723300245,2663,0.5463762673676305
112,Monica Dhakar,"[""sparcnet50K""]",expert,1.3512029203151605,0.006453209032570073,1.3502889997927892,0.024532048783223875,6484,0.7422887106724244
115,Nicolas Gaspard,"[""sparcnet50K""]",expert,1.1138342215333392,0.008108601840381237,1.2386131226468282,0.03251912379705914,3535,0.4995756718528996
120,Olga Taraschenko,"[""Bonobo"", ""sparcnet50K""]",expert,0.8637085489812847,0.005882407452245977,1.2879554224792382,0.023857274371129427,6256,0.3190537084398977
125,Peter Kaplan,"[""New28"", ""sparcnet50K""]",expert,1.217660004205453,0.006509544358137428,1.075886891172284,0.022804344774841487,6781,0.5943076242442118
175,Rani Sarkis,"[""New28"", ""sparcnet50K""]",expert,0.9290155091794107,0.005583499957923895,1.1545533986699237,0.020189155521794348,8938,0.4471917654956366
